ts,price,size,_ts_dt,_price,_size
2025-10-31T14:22:20Z,67898.96,0.00461,2025-10-31 14:22:20+00:00,67898.96,0.00461
2025-10-31T14:22:25Z,67898.64,0.004565,2025-10-31 14:22:25+00:00,67898.64,0.004565
2025-10-31T14:22:30Z,67898.83,0.004858,2025-10-31 14:22:30+00:00,67898.83,0.004858
2025-10-31T14:22:35Z,67899.51,0.005907,2025-10-31 14:22:35+00:00,67899.51,0.005907
2025-10-31T14:22:40Z,67901.4,0.002237,2025-10-31 14:22:40+00:00,67901.4,0.002237
2025-10-31T14:22:45Z,67900.01,0.002301,2025-10-31 14:22:45+00:00,67900.01,0.002301
2025-10-31T14:22:50Z,67899.38,0.003356,2025-10-31 14:22:50+00:00,67899.38,0.003356
2025-10-31T14:22:55Z,67896.51,0.004809,2025-10-31 14:22:55+00:00,67896.51,0.004809
2025-10-31T14:23:00Z,67894.78,0.003585,2025-10-31 14:23:00+00:00,67894.78,0.003585
2025-10-31T14:23:05Z,67891.32,0.003906,2025-10-31 14:23:05+00:00,67891.32,0.003906
2025-10-31T14:23:10Z,67894.48,0.002049,2025-10-31 14:23:10+00:00,67894.48,0.002049
2025-10-31T14:23:15Z,67892.6,0.00583,2025-10-31 14:23:15+00:00,67892.6,0.00583
2025-10-31T14:23:20Z,67892.77,0.004157,2025-10-31 14:23:20+00:00,67892.77,0.004157
2025-10-31T14:23:25Z,67895.61,0.005726,2025-10-31 14:23:25+00:00,67895.61,0.005726
2025-10-31T14:23:30Z,67897.56,0.002998,2025-10-31 14:23:30+00:00,67897.56,0.002998
2025-10-31T14:23:35Z,67897.17,0.001746,2025-10-31 14:23:35+00:00,67897.17,0.001746
2025-10-31T14:23:40Z,67894.64,0.00334,2025-10-31 14:23:40+00:00,67894.64,0.00334
2025-10-31T14:23:45Z,67892.73,0.003926,2025-10-31 14:23:45+00:00,67892.73,0.003926
2025-10-31T14:23:50Z,67892.17,0.003884,2025-10-31 14:23:50+00:00,67892.17,0.003884
2025-10-31T14:23:55Z,67894.79,0.005649,2025-10-31 14:23:55+00:00,67894.79,0.005649
2025-10-31T14:24:00Z,67894.68,0.00393,2025-10-31 14:24:00+00:00,67894.68,0.00393
2025-10-31T14:24:05Z,67893.96,0.005356,2025-10-31 14:24:05+00:00,67893.96,0.005356
2025-10-31T14:24:10Z,67896.59,0.004069,2025-10-31 14:24:10+00:00,67896.59,0.004069
2025-10-31T14:24:15Z,67898.65,0.004991,2025-10-31 14:24:15+00:00,67898.65,0.004991
2025-10-31T14:24:20Z,67898.2,0.0012,2025-10-31 14:24:20+00:00,67898.2,0.0012
2025-10-31T14:24:25Z,67898.23,0.002669,2025-10-31 14:24:25+00:00,67898.23,0.002669
2025-10-31T14:24:30Z,67898.17,0.00158,2025-10-31 14:24:30+00:00,67898.17,0.00158
2025-10-31T14:24:35Z,67898.36,0.003928,2025-10-31 14:24:35+00:00,67898.36,0.003928
2025-10-31T14:24:40Z,67901.48,0.0032,2025-10-31 14:24:40+00:00,67901.48,0.0032
2025-10-31T14:24:45Z,67900.77,0.002423,2025-10-31 14:24:45+00:00,67900.77,0.002423
2025-10-31T14:24:50Z,67899.23,0.002957,2025-10-31 14:24:50+00:00,67899.23,0.002957
2025-10-31T14:24:55Z,67899.82,0.004528,2025-10-31 14:24:55+00:00,67899.82,0.004528
2025-10-31T14:25:00Z,67897.44,0.002749,2025-10-31 14:25:00+00:00,67897.44,0.002749
2025-10-31T14:25:05Z,67897.62,0.001843,2025-10-31 14:25:05+00:00,67897.62,0.001843
2025-10-31T14:25:10Z,67896.41,0.003631,2025-10-31 14:25:10+00:00,67896.41,0.003631
2025-10-31T14:25:15Z,67897.79,0.003492,2025-10-31 14:25:15+00:00,67897.79,0.003492
2025-10-31T14:25:20Z,67898.62,0.00435,2025-10-31 14:25:20+00:00,67898.62,0.00435
2025-10-31T14:25:25Z,67897.27,0.00328,2025-10-31 14:25:25+00:00,67897.27,0.00328
2025-10-31T14:25:30Z,67895.27,0.001804,2025-10-31 14:25:30+00:00,67895.27,0.001804
2025-10-31T14:25:35Z,67896.73,0.00105,2025-10-31 14:25:35+00:00,67896.73,0.00105
2025-10-31T14:25:40Z,67895.92,0.004028,2025-10-31 14:25:40+00:00,67895.92,0.004028
2025-10-31T14:25:45Z,67895.56,0.001946,2025-10-31 14:25:45+00:00,67895.56,0.001946
2025-10-31T14:25:50Z,67893.26,0.002698,2025-10-31 14:25:50+00:00,67893.26,0.002698
2025-10-31T14:25:55Z,67891.49,0.004353,2025-10-31 14:25:55+00:00,67891.49,0.004353
2025-10-31T14:26:00Z,67891.71,0.00206,2025-10-31 14:26:00+00:00,67891.71,0.00206
2025-10-31T14:26:05Z,67890.46,0.003881,2025-10-31 14:26:05+00:00,67890.46,0.003881
2025-10-31T14:26:10Z,67888.48,0.004768,2025-10-31 14:26:10+00:00,67888.48,0.004768
2025-10-31T14:26:15Z,67888.32,0.001335,2025-10-31 14:26:15+00:00,67888.32,0.001335
2025-10-31T14:26:20Z,67888.15,0.004774,2025-10-31 14:26:20+00:00,67888.15,0.004774
2025-10-31T14:26:25Z,67888.07,0.001404,2025-10-31 14:26:25+00:00,67888.07,0.001404
2025-10-31T14:26:30Z,67884.72,0.001361,2025-10-31 14:26:30+00:00,67884.72,0.001361
2025-10-31T14:26:35Z,67882.92,0.004016,2025-10-31 14:26:35+00:00,67882.92,0.004016
2025-10-31T14:26:40Z,67882.38,0.002194,2025-10-31 14:26:40+00:00,67882.38,0.002194
2025-10-31T14:26:45Z,67883.59,0.004773,2025-10-31 14:26:45+00:00,67883.59,0.004773
2025-10-31T14:26:50Z,67879.88,0.00363,2025-10-31 14:26:50+00:00,67879.88,0.00363
2025-10-31T14:26:55Z,67879.42,0.003899,2025-10-31 14:26:55+00:00,67879.42,0.003899
2025-10-31T14:27:00Z,67880.82,0.002552,2025-10-31 14:27:00+00:00,67880.82,0.002552
2025-10-31T14:27:05Z,67881.45,0.00278,2025-10-31 14:27:05+00:00,67881.45,0.00278
2025-10-31T14:27:10Z,67883.44,0.003635,2025-10-31 14:27:10+00:00,67883.44,0.003635
2025-10-31T14:27:15Z,67884.15,0.001659,2025-10-31 14:27:15+00:00,67884.15,0.001659
2025-10-31T14:27:20Z,67883.7,0.003862,2025-10-31 14:27:20+00:00,67883.7,0.003862
2025-10-31T14:27:25Z,67884.61,0.0049,2025-10-31 14:27:25+00:00,67884.61,0.0049
2025-10-31T14:27:30Z,67882.65,0.002919,2025-10-31 14:27:30+00:00,67882.65,0.002919
2025-10-31T14:27:35Z,67882.17,0.004823,2025-10-31 14:27:35+00:00,67882.17,0.004823
2025-10-31T14:27:40Z,67882.86,0.00112,2025-10-31 14:27:40+00:00,67882.86,0.00112
2025-10-31T14:27:45Z,67882.22,0.00175,2025-10-31 14:27:45+00:00,67882.22,0.00175
2025-10-31T14:27:50Z,67884.1,0.004406,2025-10-31 14:27:50+00:00,67884.1,0.004406
2025-10-31T14:27:55Z,67883.36,0.003347,2025-10-31 14:27:55+00:00,67883.36,0.003347
2025-10-31T14:28:00Z,67883.35,0.004316,2025-10-31 14:28:00+00:00,67883.35,0.004316
2025-10-31T14:28:05Z,67884.61,0.0012,2025-10-31 14:28:05+00:00,67884.61,0.0012
2025-10-31T14:28:10Z,67886.54,0.003418,2025-10-31 14:28:10+00:00,67886.54,0.003418
2025-10-31T14:28:15Z,67887.35,0.00452,2025-10-31 14:28:15+00:00,67887.35,0.00452
2025-10-31T14:28:20Z,67884.55,0.003804,2025-10-31 14:28:20+00:00,67884.55,0.003804
2025-10-31T14:28:25Z,67884.63,0.001245,2025-10-31 14:28:25+00:00,67884.63,0.001245
2025-10-31T14:28:30Z,67885.67,0.003758,2025-10-31 14:28:30+00:00,67885.67,0.003758
2025-10-31T14:28:35Z,67885.49,0.00354,2025-10-31 14:28:35+00:00,67885.49,0.00354
2025-10-31T14:28:40Z,67884.28,0.004417,2025-10-31 14:28:40+00:00,67884.28,0.004417
2025-10-31T14:28:45Z,67884.71,0.003058,2025-10-31 14:28:45+00:00,67884.71,0.003058
2025-10-31T14:28:50Z,67884.24,0.002376,2025-10-31 14:28:50+00:00,67884.24,0.002376
2025-10-31T14:28:55Z,67883.67,0.00418,2025-10-31 14:28:55+00:00,67883.67,0.00418
2025-10-31T14:29:00Z,67882.65,0.004631,2025-10-31 14:29:00+00:00,67882.65,0.004631
2025-10-31T14:29:05Z,67883.52,0.002575,2025-10-31 14:29:05+00:00,67883.52,0.002575
2025-10-31T14:29:10Z,67882.53,0.003427,2025-10-31 14:29:10+00:00,67882.53,0.003427
2025-10-31T14:29:15Z,67883.62,0.003881,2025-10-31 14:29:15+00:00,67883.62,0.003881
2025-10-31T14:29:20Z,67885.38,0.004588,2025-10-31 14:29:20+00:00,67885.38,0.004588
2025-10-31T14:29:25Z,67885.74,0.001431,2025-10-31 14:29:25+00:00,67885.74,0.001431
2025-10-31T14:29:30Z,67884.82,0.00361,2025-10-31 14:29:30+00:00,67884.82,0.00361
2025-10-31T14:29:35Z,67884.64,0.003395,2025-10-31 14:29:35+00:00,67884.64,0.003395
2025-10-31T14:29:40Z,67884.75,0.004058,2025-10-31 14:29:40+00:00,67884.75,0.004058
2025-10-31T14:29:45Z,67885.04,0.00437,2025-10-31 14:29:45+00:00,67885.04,0.00437
2025-10-31T14:29:50Z,67883.66,0.003698,2025-10-31 14:29:50+00:00,67883.66,0.003698
2025-10-31T14:29:55Z,67882.71,0.003083,2025-10-31 14:29:55+00:00,67882.71,0.003083
2025-10-31T14:30:00Z,67881.77,0.002013,2025-10-31 14:30:00+00:00,67881.77,0.002013
2025-10-31T14:30:05Z,67883.39,0.003945,2025-10-31 14:30:05+00:00,67883.39,0.003945
2025-10-31T14:30:10Z,67881.19,0.00367,2025-10-31 14:30:10+00:00,67881.19,0.00367
2025-10-31T14:30:15Z,67880.74,0.005293,2025-10-31 14:30:15+00:00,67880.74,0.005293
2025-10-31T14:30:20Z,67880.16,0.003568,2025-10-31 14:30:20+00:00,67880.16,0.003568
2025-10-31T14:30:25Z,67883.48,0.00324,2025-10-31 14:30:25+00:00,67883.48,0.00324
2025-10-31T14:30:30Z,67884.04,0.002987,2025-10-31 14:30:30+00:00,67884.04,0.002987
2025-10-31T14:30:35Z,67885.96,0.003443,2025-10-31 14:30:35+00:00,67885.96,0.003443
2025-10-31T14:30:40Z,67885.61,0.003237,2025-10-31 14:30:40+00:00,67885.61,0.003237
2025-10-31T14:30:45Z,67885.49,0.002034,2025-10-31 14:30:45+00:00,67885.49,0.002034
2025-10-31T14:30:50Z,67883.95,0.003332,2025-10-31 14:30:50+00:00,67883.95,0.003332
2025-10-31T14:30:55Z,67886.45,0.006235,2025-10-31 14:30:55+00:00,67886.45,0.006235
2025-10-31T14:31:00Z,67886.54,0.00201,2025-10-31 14:31:00+00:00,67886.54,0.00201
2025-10-31T14:31:05Z,67887.64,0.001931,2025-10-31 14:31:05+00:00,67887.64,0.001931
2025-10-31T14:31:10Z,67888.44,0.002932,2025-10-31 14:31:10+00:00,67888.44,0.002932
2025-10-31T14:31:15Z,67890.91,0.004562,2025-10-31 14:31:15+00:00,67890.91,0.004562
2025-10-31T14:31:20Z,67891.36,0.004313,2025-10-31 14:31:20+00:00,67891.36,0.004313
2025-10-31T14:31:25Z,67892.75,0.003934,2025-10-31 14:31:25+00:00,67892.75,0.003934
2025-10-31T14:31:30Z,67893.97,0.00323,2025-10-31 14:31:30+00:00,67893.97,0.00323
2025-10-31T14:31:35Z,67893.65,0.00386,2025-10-31 14:31:35+00:00,67893.65,0.00386
2025-10-31T14:31:40Z,67893.69,0.005005,2025-10-31 14:31:40+00:00,67893.69,0.005005
2025-10-31T14:31:45Z,67892.13,0.002513,2025-10-31 14:31:45+00:00,67892.13,0.002513
2025-10-31T14:31:50Z,67829.6,0.002336,,,
2025-10-31T14:31:55Z,67791.4,0.003761,,,
2025-10-31T14:32:00Z,67788.1,0.002815,,,
2025-10-31T14:32:05Z,67728.1,0.002025,,,
2025-10-31T14:32:10Z,67743.9,0.001688,,,
2025-10-31T14:32:15Z,67846.9,0.001506,,,
2025-10-31T14:32:20Z,67813.6,0.001153,,,
2025-10-31T14:32:25Z,67793.1,0.00274,,,
2025-10-31T14:32:30Z,67827.7,0.001422,,,
2025-10-31T14:32:35Z,67853.0,0.004735,,,
2025-10-31T14:32:40Z,67911.1,0.002264,,,
2025-10-31T14:32:45Z,67950.8,0.003487,,,
2025-10-31T14:32:50Z,67943.8,0.003885,,,
2025-10-31T14:32:55Z,67884.8,0.00389,,,
2025-10-31T14:33:00Z,67960.6,0.002469,,,
2025-10-31T14:33:05Z,67994.8,0.002445,,,
2025-10-31T14:33:10Z,67952.6,0.003436,,,
2025-10-31T14:33:15Z,67890.5,0.003187,,,
2025-10-31T14:33:20Z,67923.6,0.005533,,,
2025-10-31T14:33:25Z,67869.6,0.002152,,,
2025-10-31T14:33:30Z,67883.3,0.001537,,,
2025-10-31T14:33:35Z,67939.1,0.00259,,,
2025-10-31T14:33:40Z,67936.2,0.003593,,,
2025-10-31T14:33:45Z,67942.2,0.001776,,,
2025-10-31T14:33:50Z,67944.9,0.003514,,,
2025-10-31T14:33:55Z,67964.0,0.0025,,,
2025-10-31T14:34:00Z,67987.3,0.002522,,,
2025-10-31T14:34:05Z,68014.5,0.004952,,,
2025-10-31T14:34:10Z,68027.7,0.00257,,,
2025-10-31T14:34:15Z,68039.5,0.001548,,,
2025-10-31T14:34:20Z,68036.3,0.001835,,,
2025-10-31T14:34:25Z,68018.1,0.003017,,,
2025-10-31T14:34:30Z,67945.9,0.001761,,,
2025-10-31T14:34:35Z,67976.2,0.002715,,,
2025-10-31T14:34:40Z,68004.8,0.002946,,,
2025-10-31T14:34:45Z,67964.9,0.001744,,,
2025-10-31T14:34:50Z,67965.2,0.001602,,,
2025-10-31T14:34:55Z,67918.3,0.001993,,,
2025-10-31T14:35:00Z,67989.7,0.002893,,,
2025-10-31T14:35:05Z,67953.8,0.003369,,,
2025-10-31T14:35:10Z,67943.9,0.003508,,,
2025-10-31T14:35:15Z,67865.0,0.004901,,,
2025-10-31T14:35:20Z,67839.9,0.003745,,,
2025-10-31T14:35:25Z,67793.2,0.005123,,,
2025-10-31T14:35:30Z,67826.1,0.003892,,,
2025-10-31T14:35:35Z,67821.2,0.002205,,,
2025-10-31T14:35:40Z,67860.3,0.001449,,,
2025-10-31T14:35:45Z,67874.0,0.001184,,,
2025-10-31T14:35:50Z,67858.3,0.000809,,,
2025-10-31T14:35:55Z,67815.9,0.001815,,,
2025-10-31T14:36:00Z,67805.1,0.005856,,,
2025-10-31T14:36:05Z,67798.3,0.002627,,,
2025-10-31T14:36:10Z,67786.2,0.00221,,,
2025-10-31T14:36:15Z,67780.8,0.002576,,,
2025-10-31T14:36:20Z,67789.6,0.004551,,,
2025-10-31T14:36:25Z,67870.8,0.005408,,,
2025-10-31T14:36:30Z,67866.5,0.001274,,,
2025-10-31T14:36:35Z,67883.7,0.002715,,,
2025-10-31T14:36:40Z,67947.6,0.004018,,,
2025-10-31T14:36:45Z,67951.5,0.003276,,,
2025-10-31T14:36:50Z,67915.8,0.003582,,,
2025-10-31T14:36:55Z,67966.7,0.003687,,,
2025-10-31T14:37:00Z,67969.0,0.003997,,,
2025-10-31T14:37:05Z,67970.6,0.002986,,,
2025-10-31T14:37:10Z,67921.2,0.001295,,,
2025-10-31T14:37:15Z,67902.5,0.002534,,,
2025-10-31T14:37:20Z,67973.5,0.004672,,,
2025-10-31T14:37:25Z,67962.4,0.002903,,,
2025-10-31T14:37:30Z,67974.8,0.004548,,,
2025-10-31T14:37:35Z,68024.2,0.002477,,,
2025-10-31T14:37:40Z,67990.0,0.003162,,,
2025-10-31T14:37:45Z,67870.3,0.004952,,,
2025-10-31T14:37:50Z,67925.1,0.001466,,,
2025-10-31T14:37:55Z,67621.5,0.003908,,,
2025-10-31T14:38:00Z,67562.0,0.001864,,,
2025-10-31T14:38:05Z,67639.0,0.002141,,,
2025-10-31T14:38:10Z,67666.6,0.002689,,,
2025-10-31T14:38:15Z,67708.2,0.00366,,,
2025-10-31T14:38:20Z,67685.0,0.002751,,,
2025-10-31T14:38:25Z,67640.0,0.003245,,,
2025-10-31T14:38:30Z,67601.4,0.002704,,,
2025-10-31T14:38:35Z,67617.7,0.0024,,,
2025-10-31T14:38:40Z,67621.1,0.002139,,,
2025-10-31T14:38:45Z,67589.6,0.002648,,,
2025-10-31T14:38:50Z,67587.2,0.005155,,,
2025-10-31T14:38:55Z,67628.1,0.001392,,,
2025-10-31T14:39:00Z,67683.9,0.002058,,,
2025-10-31T14:39:05Z,67681.7,0.00204,,,
2025-10-31T14:39:10Z,67689.5,0.003507,,,
2025-10-31T14:39:15Z,67702.3,0.001621,,,
2025-10-31T14:39:20Z,67701.1,0.00323,,,
2025-10-31T14:39:25Z,67611.2,0.002061,,,
2025-10-31T14:39:30Z,67666.8,0.003785,,,
2025-10-31T14:39:35Z,67699.8,0.00217,,,
2025-10-31T14:39:40Z,67794.1,0.003723,,,
2025-10-31T14:39:45Z,67787.1,0.001819,,,
2025-10-31T14:39:50Z,67825.6,0.003838,,,
2025-10-31T14:39:55Z,67799.6,0.003279,,,
2025-10-31T14:40:00Z,67829.8,0.003375,,,
2025-10-31T14:40:05Z,67839.2,0.003262,,,
2025-10-31T14:40:10Z,67814.8,0.002802,,,
2025-10-31T14:40:15Z,67782.7,0.007749,,,
2025-10-31T14:40:20Z,67803.1,0.003877,,,
2025-10-31T14:40:25Z,67788.1,0.005058,,,
2025-10-31T14:40:30Z,67800.5,0.003626,,,
2025-10-31T14:40:35Z,67817.9,0.001861,,,
2025-10-31T14:40:40Z,67886.2,0.001998,,,
2025-10-31T14:40:45Z,67833.6,0.003565,,,
2025-10-31T14:40:50Z,67801.6,0.002387,,,
2025-10-31T14:40:55Z,67775.3,0.008883,,,
2025-10-31T14:41:00Z,67777.6,0.007378,,,
2025-10-31T14:41:05Z,67708.0,0.004364,,,
2025-10-31T14:41:10Z,67755.6,0.00473,,,
2025-10-31T14:41:15Z,67807.3,0.002377,,,
2025-10-31T14:41:20Z,67820.4,0.005223,,,
2025-10-31T14:41:25Z,67829.0,0.004745,,,
2025-10-31T14:41:30Z,67817.8,0.004281,,,
2025-10-31T14:41:35Z,67801.3,0.002158,,,
2025-10-31T14:41:40Z,67781.2,0.002496,,,
2025-10-31T14:41:45Z,67784.5,0.00214,,,
2025-10-31T14:41:50Z,67861.6,0.003609,,,
2025-10-31T14:41:55Z,67913.5,0.002033,,,
2025-10-31T14:42:00Z,68022.2,0.002304,,,
2025-10-31T14:42:05Z,68045.6,0.004268,,,
2025-10-31T14:42:10Z,68225.5,0.003683,,,
2025-10-31T14:42:15Z,68274.8,0.001695,,,
2025-10-31T14:42:20Z,68298.3,0.00287,,,
2025-10-31T14:42:25Z,68283.7,0.001932,,,
2025-10-31T14:42:30Z,68234.3,0.004243,,,
2025-10-31T14:42:35Z,68134.1,0.001797,,,
2025-10-31T14:42:40Z,68243.2,0.00361,,,
2025-10-31T14:42:45Z,68244.0,0.00353,,,
2025-10-31T14:42:50Z,68210.7,0.002365,,,
2025-10-31T14:42:55Z,68164.7,0.004131,,,
2025-10-31T14:43:00Z,68149.0,0.003009,,,
2025-10-31T14:43:05Z,68157.4,0.003509,,,
2025-10-31T14:43:10Z,68141.6,0.009164,,,
2025-10-31T14:43:15Z,68195.9,0.006191,,,
2025-10-31T14:43:20Z,68171.0,0.006176,,,
2025-10-31T14:43:25Z,68226.1,0.001061,,,
2025-10-31T14:43:30Z,68255.4,0.004302,,,
2025-10-31T14:43:35Z,68298.1,0.001324,,,
2025-10-31T14:43:40Z,68240.8,0.002102,,,
2025-10-31T14:43:45Z,68149.4,0.00363,,,
2025-10-31T14:43:50Z,68239.0,0.002742,,,
2025-10-31T14:43:55Z,68275.9,0.002537,,,
2025-10-31T14:44:00Z,68231.1,0.002758,,,
2025-10-31T14:44:05Z,68236.5,0.000863,,,
2025-10-31T14:44:10Z,68208.4,0.001994,,,
2025-10-31T14:44:15Z,68136.0,0.00435,,,
2025-10-31T14:44:20Z,68113.5,0.002713,,,
2025-10-31T14:44:25Z,68107.8,0.002781,,,
2025-10-31T14:44:30Z,68116.3,0.002737,,,
2025-10-31T14:44:35Z,68131.9,0.00415,,,
2025-10-31T14:44:40Z,68142.7,0.002229,,,
2025-10-31T14:44:45Z,68113.6,0.002377,,,
2025-10-31T14:44:50Z,68089.1,0.002571,,,
2025-10-31T14:44:55Z,67951.8,0.002174,,,
2025-10-31T14:45:00Z,67876.8,0.002536,,,
2025-10-31T14:45:05Z,67847.0,0.001935,,,
2025-10-31T14:45:10Z,67878.6,0.004641,,,
2025-10-31T14:45:15Z,67841.4,0.005433,,,
2025-10-31T14:45:20Z,67788.6,0.002992,,,
2025-10-31T14:45:25Z,67803.1,0.001866,,,
2025-10-31T14:45:30Z,67725.4,0.005466,,,
2025-10-31T14:45:35Z,67746.1,0.003541,,,
2025-10-31T14:45:40Z,67749.3,0.004247,,,
2025-10-31T14:45:45Z,67785.7,0.001821,,,
2025-10-31T14:45:50Z,67758.0,0.007013,,,
2025-10-31T14:45:55Z,67760.7,0.001073,,,
2025-10-31T14:46:00Z,67720.9,0.001726,,,
2025-10-31T14:46:05Z,67748.6,0.001939,,,
2025-10-31T14:46:10Z,67725.5,0.001162,,,
2025-10-31T14:46:15Z,67743.2,0.002653,,,
2025-10-31T14:46:20Z,67769.4,0.00164,,,
2025-10-31T14:46:25Z,67852.2,0.003061,,,
2025-10-31T14:46:30Z,67797.4,0.000706,,,
2025-10-31T14:46:35Z,67783.5,0.003521,,,
2025-10-31T14:46:40Z,67828.4,0.00224,,,
2025-10-31T14:46:45Z,67895.3,0.003459,,,
2025-10-31T14:46:50Z,67979.1,0.002038,,,
2025-10-31T14:46:55Z,68030.6,0.002356,,,
2025-10-31T14:47:00Z,68045.7,0.002409,,,
2025-10-31T14:47:05Z,68068.5,0.004675,,,
2025-10-31T14:47:10Z,68059.1,0.004295,,,
2025-10-31T14:47:15Z,68069.7,0.003821,,,
2025-10-31T14:47:20Z,68037.5,0.00129,,,
2025-10-31T14:47:25Z,68037.7,0.001408,,,
2025-10-31T14:47:30Z,68070.3,0.002573,,,
2025-10-31T14:47:35Z,68039.2,0.001906,,,
2025-10-31T14:47:40Z,68018.3,0.002775,,,
2025-10-31T14:47:45Z,67973.3,0.002189,,,
2025-10-31T14:47:50Z,67928.3,0.004189,,,
2025-10-31T14:47:55Z,67931.4,0.000861,,,
2025-10-31T14:48:00Z,67907.7,0.002715,,,
2025-10-31T14:48:05Z,67854.6,0.003138,,,
2025-10-31T14:48:10Z,67931.4,0.006016,,,
2025-10-31T14:48:15Z,67956.7,0.003567,,,
2025-10-31T14:48:20Z,67939.8,0.00267,,,
2025-10-31T14:48:25Z,67963.6,0.005075,,,
2025-10-31T14:48:30Z,68059.1,0.001844,,,
2025-10-31T14:48:35Z,68049.1,0.003562,,,
2025-10-31T14:48:40Z,68127.4,0.002552,,,
2025-10-31T14:48:45Z,68106.3,0.001679,,,
2025-10-31T14:48:50Z,68065.3,0.001833,,,
2025-10-31T14:48:55Z,68082.3,0.00393,,,
2025-10-31T14:49:00Z,67982.4,0.003673,,,
2025-10-31T14:49:05Z,67933.8,0.001815,,,
2025-10-31T14:49:10Z,67974.0,0.001791,,,
2025-10-31T14:49:15Z,67954.2,0.002569,,,
2025-10-31T14:49:20Z,67971.4,0.003809,,,
2025-10-31T14:49:25Z,67921.9,0.002977,,,
2025-10-31T14:49:30Z,67975.9,0.003597,,,
2025-10-31T14:49:35Z,67976.7,0.002039,,,
2025-10-31T14:49:40Z,67980.0,0.002461,,,
2025-10-31T14:49:45Z,68000.2,0.002784,,,
2025-10-31T14:49:50Z,67984.0,0.003309,,,
2025-10-31T14:49:55Z,68006.9,0.002518,,,
2025-10-31T14:50:00Z,68062.6,0.002067,,,
2025-10-31T14:50:05Z,67982.8,0.004512,,,
2025-10-31T14:50:10Z,67969.9,0.002053,,,
2025-10-31T14:50:15Z,68036.3,0.002783,,,
2025-10-31T14:50:20Z,68039.5,0.002193,,,
2025-10-31T14:50:25Z,68099.1,0.001193,,,
2025-10-31T14:50:30Z,68109.5,0.002557,,,
2025-10-31T14:50:35Z,68172.8,0.005967,,,
2025-10-31T14:50:40Z,68213.0,0.003691,,,
2025-10-31T14:50:45Z,68267.4,0.002647,,,
2025-10-31T14:50:50Z,68215.7,0.00312,,,
2025-10-31T14:50:55Z,68221.8,0.002075,,,
2025-10-31T14:51:00Z,68270.3,0.006155,,,
2025-10-31T14:51:05Z,68234.2,0.002464,,,
2025-10-31T14:51:10Z,68302.2,0.002722,,,
2025-10-31T14:51:15Z,68305.7,0.00288,,,
2025-10-31T14:51:20Z,68354.8,0.004812,,,
2025-10-31T14:51:25Z,68339.7,0.001933,,,
2025-10-31T14:51:30Z,68344.8,0.005745,,,
2025-10-31T14:51:35Z,68413.7,0.003424,,,
2025-10-31T14:51:40Z,68509.4,0.003526,,,
2025-10-31T14:51:45Z,68426.5,0.002113,,,
2025-10-31T14:51:50Z,68435.5,0.003545,,,
2025-10-31T14:51:55Z,68337.6,0.002322,,,
2025-10-31T14:52:00Z,68325.8,0.003486,,,
2025-10-31T14:52:05Z,68308.8,0.003341,,,
2025-10-31T14:52:10Z,68333.7,0.001092,,,
2025-10-31T14:52:15Z,68397.7,0.002869,,,
2025-10-31T14:52:20Z,68430.0,0.003067,,,
2025-10-31T14:52:25Z,68386.9,0.001435,,,
2025-10-31T14:52:30Z,68350.5,0.005116,,,
2025-10-31T14:52:35Z,68362.3,0.003747,,,
2025-10-31T14:52:40Z,68421.2,0.005173,,,
2025-10-31T14:52:45Z,68420.3,0.003479,,,
2025-10-31T14:52:50Z,68562.2,0.00198,,,
2025-10-31T14:52:55Z,68557.4,0.002111,,,
2025-10-31T14:53:00Z,68538.6,0.002039,,,
2025-10-31T14:53:05Z,68588.8,0.00365,,,
2025-10-31T14:53:10Z,68608.2,0.003526,,,
2025-10-31T14:53:15Z,68615.7,0.005399,,,
2025-10-31T14:53:20Z,68618.8,0.004003,,,
2025-10-31T14:53:25Z,68642.1,0.001876,,,
2025-10-31T14:53:30Z,68626.8,0.001489,,,
2025-10-31T14:53:35Z,68576.6,0.001834,,,
2025-10-31T14:53:40Z,68529.8,0.002926,,,
2025-10-31T14:53:45Z,68517.0,0.005408,,,
2025-10-31T14:53:50Z,68491.5,0.002101,,,
2025-10-31T14:53:55Z,68500.5,0.002595,,,
2025-10-31T14:54:00Z,68510.8,0.003195,,,
2025-10-31T14:54:05Z,68471.6,0.002367,,,
2025-10-31T14:54:10Z,68456.0,0.003021,,,
2025-10-31T14:54:15Z,68358.6,0.002515,,,
2025-10-31T14:54:20Z,68326.0,0.003006,,,
2025-10-31T14:54:25Z,68301.8,0.002402,,,
2025-10-31T14:54:30Z,68294.2,0.003995,,,
2025-10-31T14:54:35Z,68293.4,0.001924,,,
2025-10-31T14:54:40Z,68324.1,0.002128,,,
2025-10-31T14:54:45Z,68264.8,0.002032,,,
2025-10-31T14:54:50Z,68253.9,0.001742,,,
2025-10-31T14:54:55Z,68268.1,0.003665,,,
2025-10-31T14:55:00Z,68270.6,0.001963,,,
2025-10-31T14:55:05Z,68250.7,0.003683,,,
2025-10-31T14:55:10Z,68221.9,0.00262,,,
2025-10-31T14:55:15Z,68325.8,0.003934,,,
2025-10-31T14:55:20Z,68311.5,0.003045,,,
2025-10-31T14:55:25Z,68453.7,0.002648,,,
2025-10-31T14:55:30Z,68478.8,0.001678,,,
2025-10-31T14:55:35Z,68460.0,0.004417,,,
2025-10-31T14:55:40Z,68436.7,0.002696,,,
